User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
0.5509911269695364,male,-0.3372946146964169,0.32323185433508433,0.1395506046295323,-1.0218886388920665,-1.5173765124395722,-0.6710310631026354,17.0
1.3685996711990518,male,-1.1633222425243765,1.4479240622425915,0.8059548608889896,1.2666633238157154,1.522425378799159,0.6144895801438314,167.0
-1.055675772915789,male,-0.5733025083615483,0.46381838032352274,0.1395506046295323,-0.4196381223900187,-0.7836312283474646,0.10028132284524648,40.0
-0.2975944988975803,female,1.373762614375785,-1.2935131945319573,-1.3931791847672195,-0.7809884322912475,-1.9366595319207764,-0.6710310631026354,34.0
-0.40235497677405757,female,-0.632304481777831,-2.137032350462588,-1.7263813128969483,-1.2627888454928857,-0.5739897186068624,-1.3137913847258686,23.0
-0.2322820836255999,female,-1.1043202691080938,0.04205880235820753,-0.5934940772558708,0.1826123941120292,-0.2595274539959592,0.6144895801438314,78.0
0.6258182995311751,female,0.9607488004618052,-0.7311670905782037,-0.7934153541337079,0.543962704013258,1.417604623928858,0.6144895801438314,139.0
-0.7607684149058656,female,-1.281326189356942,-0.30940751261288846,-0.526853651629925,0.1826123941120292,-0.04988594425535706,-0.02827074147940202,80.0
1.4097214651593892,female,-1.1633222425243765,1.0261644842772764,0.27283145588142377,-1.2627888454928857,-0.15470669912565813,-1.4423434490505171,22.0
0.7318700112047345,female,-0.986316322275528,-1.0826334055492997,-1.4598196103931653,0.42351260071284835,-0.3643482088662603,0.6144895801438314,89.0
0.28926986971044333,female,1.019750773878088,0.6044049063119611,0.472752732759261,-0.6605383289908379,-0.3643482088662603,-1.0566872560765717,49.0
-0.6319927286109337,female,0.7837428802129568,-1.0123401425550804,-0.7934153541337079,-1.3832389487932952,-1.202914247828669,-1.699447577699805,17.0
1.7230645790268444,male,0.42973103971525983,1.939976903202126,1.8055612452781757,-1.6241391553941145,-1.5173765124395722,-2.213655834998399,7.0
